Summons_Number,Plate_ID,Registration_State,Plate_Type,Issue_Date,Violation_Code,Vehicle_Body_Type,Vehicle_Make,Vehicle_Color,Vehicle_Year,Violation_Description,Street_Name,Violation_County,Fine_Amount,Month,Month_Name,Quarter,Day_of_Week,Day_Num,Week_Num,Is_Weekend,Fine_Category,Vehicle_Age,Vehicle_Age_Group,Vehicle_Type_Group,Is_OutOfState,State_Group,Plate_Category,Street_Type,Street_Total_Revenue,Street_Ticket_Count,Ticket_Count_Per_Plate,Is_Repeat_Offender,Offender_Tier,Violation_Severity,Is_Avoidable,Data_Completeness_Score,Is_Complete_Record
4552265343,WPN4377,NY,TRC,2014-05-18,14,MC,VOLKSWAGEN,SILVER,1998.0,No Standing - Day/Time Limits,FORDHAM RD,Brooklyn,115.0,5.0,May,2.0,Sunday,6.0,20,1,High,16.0,16+,OTHER,0,NY,Other,RD,61945.0,723.0,1.0,0,1-2,Standard,1,36,1
8727986644,QCR4225,NY,PAS,2014-06-30,74,DELV,NISSAN,RED,,Missing Required Equipment,HILLSIDE AVE,Manhattan,65.0,6.0,June,2.0,Monday,0.0,27,0,Medium,,,Commercial,0,NY,Passenger,AVE,58535.0,679.0,1.0,0,1-2,Standard,0,33,1
9025082374,RBJ0898,NY,OMT,2014-03-14,21,SDN,LEXUS,GREEN,1998.0,No Parking - Street Cleaning,COLUMBUS AVE,Manhattan,65.0,3.0,March,1.0,Friday,4.0,11,0,Medium,16.0,16+,OTHER,0,NY,Other,AVE,54800.0,650.0,1.0,0,1-2,Standard,1,36,1
1297394609,ABA9705,PA,PAS,2014-01-29,21,SDN,HYUNDAI,SILVER,2013.0,No Parking - Street Cleaning,NOSTRAND AVE,Queens,65.0,1.0,January,1.0,Wednesday,2.0,5,0,Medium,1.0,0-5,OTHER,1,Other,Passenger,AVE,60875.0,705.0,1.0,0,1-2,Standard,1,36,1
5318888998,LHL3581,NY,PAS,,20,SUV,TOYOTA,,1999.0,No Parking - Day/Time Limits,FLATBUSH AVE,Manhattan,65.0,,,,,,,0,Medium,15.0,11-15,OTHER,0,NY,Passenger,AVE,58250.0,690.0,1.0,0,1-2,Standard,1,28,1
6754954558,APL9094,NY,pas,2014-06-25,40,VAN,AUDI,SILVER,2002.0,Fire Hydrant,FULTON ST,Bronx,115.0,6.0,June,2.0,Wednesday,2.0,26,0,High,12.0,11-15,Commercial,0,NY,Other,ST,58275.0,675.0,1.0,0,1-2,Safety-Critical,0,36,1
9735058532,BDW6149,UNKNOWN,PAS,2014-01-22,46,SUV,HONDA,,1998.0,Double Parking,BROADWAY,Bronx,115.0,1.0,January,1.0,Wednesday,2.0,4,0,High,16.0,16+,OTHER,1,Other,Passenger,BROADWAY,59700.0,710.0,1.0,0,1-2,Safety-Critical,0,35,1
8013703658,ZLX1820,NJ,PAS,,20,PICK,HONDA,BLACK,2004.0,No Parking - Day/Time Limits,,Staten Island,65.0,,,,,,,0,Medium,10.0,6-10,Commercial,1,Tri-State,Passenger,,,,1.0,0,1-2,Standard,1,25,1
5726050504,DST8979,CT,COM,2014-05-24,14,SDN,CHEVROLET,BLACK,2012.0,No Standing - Day/Time Limits,AMSTERDAM AVE,Manhattan,115.0,5.0,May,2.0,Saturday,5.0,21,1,High,2.0,0-5,OTHER,1,Tri-State,Other,AVE,58295.0,663.0,1.0,0,1-2,Standard,1,36,1
6597469534,DKD2199,UNKNOWN,srf,,21,SDN,FORD,WHITE,1999.0,No Parking - Street Cleaning,HILLSIDE AVE,Staten Island,65.0,,,,,,,0,Medium,15.0,11-15,OTHER,1,Other,Other,AVE,58535.0,679.0,1.0,0,1-2,Standard,1,29,1
6940229940,DCT8407,NY,PAS,,21,SDN,FORD,GRAY,1999.0,No Parking - Street Cleaning,GRAND CONCOURSE,Brooklyn,65.0,,,,,,,0,Medium,15.0,11-15,OTHER,0,NY,Passenger,CONCOURSE,61160.0,714.0,1.0,0,1-2,Standard,1,29,1
3107237254,ZZC5256,NY,PAS,,71,VAN,HONDA,WHITE,2003.0,Inspection Sticker Expired,JAMAICA AVE,Brooklyn,65.0,,,,,,,0,Medium,11.0,11-15,Commercial,0,NY,Passenger,AVE,59330.0,692.0,1.0,0,1-2,Standard,1,29,1
6248817328,EQE3562,UNKNOWN,PAS,2013-09-17,74,SUV,OTHER,BLACK,2012.0,Missing Required Equipment,AMSTERDAM AVE,Manhattan,65.0,9.0,September,3.0,Tuesday,1.0,38,0,Medium,2.0,0-5,OTHER,1,Other,Passenger,AVE,58295.0,663.0,1.0,0,1-2,Standard,0,36,1
9372856246,TLY8513,NY,PAS,2013-11-20,40,,TOYOTA,GRAY,2010.0,Fire Hydrant,COLUMBUS AVE,Manhattan,115.0,11.0,November,4.0,Wednesday,2.0,47,0,High,4.0,0-5,OTHER,0,NY,Passenger,AVE,54800.0,650.0,1.0,0,1-2,Safety-Critical,0,35,1
8057256589,CNN7214,CT,PAS,,21,VAN,BMW,ORANGE,2009.0,No Parking - Street Cleaning,PARK AVE,Queens,65.0,,,,,,,0,Medium,5.0,0-5,Commercial,1,Tri-State,Passenger,AVE,57350.0,660.0,1.0,0,1-2,Standard,1,29,1
1027339118,DNR2164,NJ,pas,,21,SUV,AUDI,ORANGE,2014.0,No Parking - Street Cleaning,,Brooklyn,65.0,,,,,,,0,Medium,0.0,0-5,OTHER,1,Tri-State,Other,,,,1.0,0,1-2,Standard,1,25,1
6879098746,UXM3380,NY,PAS,,46,SDN,VOLKSWAGEN,RED,2002.0,Double Parking,LEXINGTON AVE,Manhattan,115.0,,,,,,,0,High,12.0,11-15,OTHER,0,NY,Passenger,AVE,59390.0,696.0,1.0,0,1-2,Safety-Critical,0,29,1
5117549050,SMJ1994,PA,SRF,2014-03-19,37,SDN,OTHER,GRAY,2007.0,Expired Muni Meter,RICHMOND AVE,Queens,65.0,3.0,March,1.0,Wednesday,2.0,12,0,Medium,7.0,6-10,OTHER,1,Other,Other,AVE,58315.0,661.0,1.0,0,1-2,Standard,1,36,1
3258412623,AMV1659,FL,,2013-10-13,14,,CHEVROLET,GREEN,1998.0,No Standing - Day/Time Limits,FLATBUSH AVE,Manhattan,115.0,10.0,October,4.0,Sunday,6.0,41,1,High,16.0,16+,OTHER,1,Other,Other,AVE,58250.0,690.0,1.0,0,1-2,Standard,1,34,1
4506222455,CSW4554,FL,PAS,2013-09-18,38,TAXI,HYUNDAI,GREEN,2014.0,Failure to Display Muni Meter Receipt,PARK AVE,Queens,65.0,9.0,September,3.0,Wednesday,2.0,38,0,Medium,0.0,0-5,OTHER,1,Other,Passenger,AVE,57350.0,660.0,1.0,0,1-2,Standard,0,36,1
4165589219,TSX0897,NY,PAS,,37,SDN,FORD,BROWN,2009.0,Expired Muni Meter,LEXINGTON AVE,Brooklyn,65.0,,,,,,,0,Medium,5.0,0-5,OTHER,0,NY,Passenger,AVE,59390.0,696.0,1.0,0,1-2,Standard,1,29,1
1270220402,MGM3441,NY,APP,2013-12-15,98,SDN,TOYOTA,SILVER,2000.0,Blocking Intersection,ATLANTIC AVE,Bronx,115.0,12.0,December,4.0,Sunday,6.0,50,1,High,14.0,11-15,OTHER,0,NY,Other,AVE,56870.0,658.0,1.0,0,1-2,Standard,0,36,1
9620361356,XPJ4229,NY,PAS,2014-01-17,21,SUBN,NISSAN,,2013.0,No Parking - Street Cleaning,COLUMBUS AVE,Bronx,65.0,1.0,January,1.0,Friday,4.0,3,0,Medium,1.0,0-5,Passenger,0,NY,Passenger,AVE,54800.0,650.0,1.0,0,1-2,Standard,1,35,1
1397731536,CYK5928,NY,COM,2014-04-27,40,VAN,NISSAN,WHITE,2014.0,Fire Hydrant,HILLSIDE AVE,Brooklyn,115.0,4.0,April,2.0,Sunday,6.0,17,1,High,0.0,0-5,Commercial,0,NY,Other,AVE,58535.0,679.0,1.0,0,1-2,Safety-Critical,0,36,1
9975841619,KDX0013,NY,PAS,2014-05-21,21,SUV,JEEP,BROWN,2011.0,No Parking - Street Cleaning,BROADWAY,Brooklyn,65.0,5.0,May,2.0,Wednesday,2.0,21,0,Medium,3.0,0-5,OTHER,0,NY,Passenger,BROADWAY,59700.0,710.0,1.0,0,1-2,Standard,1,36,1
6346154041,JWT0695,UNKNOWN,OMT,2014-05-29,74,SUBN,NISSAN,WHITE,2003.0,Missing Required Equipment,FULTON ST,Brooklyn,65.0,5.0,May,2.0,Thursday,3.0,22,0,Medium,11.0,11-15,Passenger,1,Other,Other,ST,58275.0,675.0,1.0,0,1-2,Standard,0,36,1
6421925348,FZS4960,NY,PAS,2014-06-14,71,VAN,OTHER,BLACK,2009.0,Inspection Sticker Expired,COLUMBUS AVE,Bronx,65.0,6.0,June,2.0,Saturday,5.0,24,1,Medium,5.0,0-5,Commercial,0,NY,Passenger,AVE,54800.0,650.0,1.0,0,1-2,Standard,1,36,1
1687842448,WGP8518,NJ,PAS,2014-05-26,46,TAXI,VOLKSWAGEN,GRAY,2013.0,Double Parking,JAMAICA AVE,Brooklyn,115.0,5.0,May,2.0,Monday,0.0,22,0,High,1.0,0-5,OTHER,1,Tri-State,Passenger,AVE,59330.0,692.0,1.0,0,1-2,Safety-Critical,0,36,1
7284336415,KDK0755,CT,PAS,,21,VAN,NISSAN,WHITE,2014.0,No Parking - Street Cleaning,FORDHAM RD,Manhattan,65.0,,,,,,,0,Medium,0.0,0-5,Commercial,1,Tri-State,Passenger,RD,61945.0,723.0,1.0,0,1-2,Standard,1,29,1
9693981830,PAS7693,NY,COM,,40,SDN,JEEP,BROWN,2011.0,Fire Hydrant,COLUMBUS AVE,Manhattan,115.0,,,,,,,0,High,3.0,0-5,OTHER,0,NY,Other,AVE,54800.0,650.0,1.0,0,1-2,Safety-Critical,0,29,1
7320734760,ZHC5640,NY,PAS,2014-06-23,40,VAN,AUDI,BLACK,2000.0,Fire Hydrant,PARK AVE,Brooklyn,115.0,6.0,June,2.0,Monday,0.0,26,0,High,14.0,11-15,Commercial,0,NY,Passenger,AVE,57350.0,660.0,1.0,0,1-2,Safety-Critical,0,36,1
9963991398,LUD9806,NJ,PAS,,46,,FORD,WHITE,2003.0,Double Parking,COLUMBUS AVE,Brooklyn,115.0,,,,,,,0,High,11.0,11-15,OTHER,1,Tri-State,Passenger,AVE,54800.0,650.0,1.0,0,1-2,Safety-Critical,0,28,1
2958623078,ZQM1962,NJ,PAS,2013-10-31,40,SUV,TOYOTA,WHITE,2013.0,Fire Hydrant,AMSTERDAM AVE,Bronx,115.0,10.0,October,4.0,Thursday,3.0,44,0,High,1.0,0-5,OTHER,1,Tri-State,Passenger,AVE,58295.0,663.0,1.0,0,1-2,Safety-Critical,0,36,1
4379808334,XMZ2553,MD,PAS,2013-07-30,21,subn,HONDA,BLACK,2006.0,No Parking - Street Cleaning,HILLSIDE AVE,Manhattan,65.0,7.0,July,3.0,Tuesday,1.0,31,0,Medium,8.0,6-10,OTHER,1,Other,Passenger,AVE,58535.0,679.0,1.0,0,1-2,Standard,1,36,1
9159800657,JFU7383,PA,PAS,,37,VAN,TOYOTA,GREEN,,Expired Muni Meter,BEDFORD AVE,Brooklyn,65.0,,,,,,,0,Medium,,,Commercial,1,Other,Passenger,AVE,59825.0,695.0,1.0,0,1-2,Standard,1,26,1
7356893391,BHT6515,PA,COM,,40,SDN,HONDA,GRAY,,Fire Hydrant,BEDFORD AVE,Bronx,115.0,,,,,,,0,High,,,OTHER,1,Other,Other,AVE,59825.0,695.0,1.0,0,1-2,Safety-Critical,0,26,1
6673002683,UMA5218,NJ,COM,,20,pick,CHEVROLET,RED,2005.0,No Parking - Day/Time Limits,FULTON ST,Bronx,65.0,,,,,,,0,Medium,9.0,6-10,OTHER,1,Tri-State,Other,ST,58275.0,675.0,1.0,0,1-2,Standard,1,29,1
7991066567,PDP8943,NY,PAS,,21,SUBN,DODGE,BLACK,1999.0,No Parking - Street Cleaning,PARK AVE,Brooklyn,65.0,,,,,,,0,Medium,15.0,11-15,Passenger,0,NY,Passenger,AVE,57350.0,660.0,1.0,0,1-2,Standard,1,29,1
3078048428,QZP8660,PA,COM,,71,SDN,VOLKSWAGEN,GRAY,2008.0,Inspection Sticker Expired,5TH AVE,Brooklyn,65.0,,,,,,,0,Medium,6.0,6-10,OTHER,1,Other,Other,AVE,58895.0,683.0,1.0,0,1-2,Standard,1,29,1
2627404374,SJM5803,MA,PAS,,46,SDN,HYUNDAI,BLACK,2012.0,Double Parking,FULTON ST,Brooklyn,115.0,,,,,,,0,High,2.0,0-5,OTHER,1,Other,Passenger,ST,58275.0,675.0,1.0,0,1-2,Safety-Critical,0,29,1
5046450750,CVW0821,NY,APP,,19,SDN,TOYOTA,ORANGE,2002.0,No Standing - Bus Stop,BROADWAY,Bronx,115.0,,,,,,,0,High,12.0,11-15,OTHER,0,NY,Other,BROADWAY,59700.0,710.0,1.0,0,1-2,Standard,1,29,1
2397729435,,NY,PAS,2013-07-29,20,VAN,FORD,WHITE,2007.0,No Parking - Day/Time Limits,GRAND CONCOURSE,Manhattan,65.0,7.0,July,3.0,Monday,0.0,31,0,Medium,7.0,6-10,Commercial,0,NY,Passenger,CONCOURSE,61160.0,714.0,0.0,0,,Standard,1,34,1
3656916250,ELL1927,NY,PAS,,98,SDN,HYUNDAI,BLACK,2003.0,Blocking Intersection,HILLSIDE AVE,Bronx,115.0,,,,,,,0,High,11.0,11-15,OTHER,0,NY,Passenger,AVE,58535.0,679.0,1.0,0,1-2,Standard,0,29,1
7243049718,HBW1569,MD,COM,,19,SDN,TOYOTA,,1998.0,No Standing - Bus Stop,ATLANTIC AVE,Queens,115.0,,,,,,,0,High,16.0,16+,OTHER,1,Other,Other,AVE,56870.0,658.0,1.0,0,1-2,Standard,1,28,1
3378551878,EUS1356,NY,PAS,,46,SDN,JEEP,GRAY,1998.0,Double Parking,COLUMBUS AVE,Brooklyn,115.0,,,,,,,0,High,16.0,16+,OTHER,0,NY,Passenger,AVE,54800.0,650.0,1.0,0,1-2,Safety-Critical,0,29,1
4133420280,XPF3617,NJ,PAS,,98,SUBN,OTHER,,1999.0,Blocking Intersection,COLUMBUS AVE,Manhattan,115.0,,,,,,,0,High,15.0,11-15,Passenger,1,Tri-State,Passenger,AVE,54800.0,650.0,1.0,0,1-2,Standard,0,28,1
2685755625,UCU4561,PA,PAS,2013-08-31,14,SUV,FORD,RED,2011.0,No Standing - Day/Time Limits,BROADWAY,Brooklyn,115.0,8.0,August,3.0,Saturday,5.0,35,1,High,3.0,0-5,OTHER,1,Other,Passenger,BROADWAY,59700.0,710.0,1.0,0,1-2,Standard,1,36,1
3013362475,EFK1232,CT,COM,,14,SDN,HYUNDAI,WHITE,2012.0,No Standing - Day/Time Limits,HILLSIDE AVE,Brooklyn,115.0,,,,,,,0,High,2.0,0-5,OTHER,1,Tri-State,Other,AVE,58535.0,679.0,1.0,0,1-2,Standard,1,29,1
5566932954,DBB0689,NJ,PAS,2014-06-28,21,TAXI,HONDA,WHITE,2002.0,No Parking - Street Cleaning,FLATBUSH AVE,Manhattan,65.0,6.0,June,2.0,Saturday,5.0,26,1,Medium,12.0,11-15,OTHER,1,Tri-State,Passenger,AVE,58250.0,690.0,1.0,0,1-2,Standard,1,36,1
3952716334,AFN8508,UNKNOWN,PAS,,46,DELV,HYUNDAI,YELLOW,2007.0,Double Parking,5TH AVE,Queens,115.0,,,,,,,0,High,7.0,6-10,Commercial,1,Other,Passenger,AVE,58895.0,683.0,1.0,0,1-2,Safety-Critical,0,29,1
6146750326,DDR7774,NY,PAS,2014-06-25,37,SUV,TOYOTA,BLACK,2012.0,Expired Muni Meter,AMSTERDAM AVE,Staten Island,65.0,6.0,June,2.0,Wednesday,2.0,26,0,Medium,2.0,0-5,OTHER,0,NY,Passenger,AVE,58295.0,663.0,1.0,0,1-2,Standard,1,36,1
4128039534,YCB4639,NY,pas,,37,SUV,OTHER,GRAY,2013.0,Expired Muni Meter,FORDHAM RD,Queens,65.0,,,,,,,0,Medium,1.0,0-5,OTHER,0,NY,Other,RD,61945.0,723.0,1.0,0,1-2,Standard,1,29,1
5151602251,JBQ5064,NY,PAS,2013-09-22,21,SUV,HYUNDAI,RED,2002.0,No Parking - Street Cleaning,FORDHAM RD,Queens,65.0,9.0,September,3.0,Sunday,6.0,38,1,Medium,12.0,11-15,OTHER,0,NY,Passenger,RD,61945.0,723.0,1.0,0,1-2,Standard,1,36,1
4977513978,AVR0688,NY,APP,,20,VAN,HYUNDAI,BLACK,2006.0,No Parking - Day/Time Limits,FLATBUSH AVE,Manhattan,65.0,,,,,,,0,Medium,8.0,6-10,Commercial,0,NY,Other,AVE,58250.0,690.0,1.0,0,1-2,Standard,1,29,1
2399397445,ASC8738,UNKNOWN,PAS,2013-12-25,21,SUV,NISSAN,RED,2000.0,No Parking - Street Cleaning,MADISON AVE,Brooklyn,65.0,12.0,December,4.0,Wednesday,2.0,52,0,Medium,14.0,11-15,OTHER,1,Other,Passenger,AVE,58890.0,676.0,1.0,0,1-2,Standard,1,36,1
1741070243,DNU9053,NY,PAS,2014-03-25,38,SUBN,BMW,GRAY,2007.0,Failure to Display Muni Meter Receipt,JAMAICA AVE,Manhattan,65.0,3.0,March,1.0,Tuesday,1.0,13,0,Medium,7.0,6-10,Passenger,0,NY,Passenger,AVE,59330.0,692.0,1.0,0,1-2,Standard,0,36,1
3640585422,EBM5452,NJ,PAS,2014-03-22,21,SUV,NISSAN,GREEN,2013.0,No Parking - Street Cleaning,PARK AVE,Queens,65.0,3.0,March,1.0,Saturday,5.0,12,1,Medium,1.0,0-5,OTHER,1,Tri-State,Passenger,AVE,57350.0,660.0,1.0,0,1-2,Standard,1,36,1
8477514767,MXC0211,NY,COM,,19,VAN,AUDI,BLACK,2001.0,No Standing - Bus Stop,NOSTRAND AVE,Bronx,115.0,,,,,,,0,High,13.0,11-15,Commercial,0,NY,Other,AVE,60875.0,705.0,1.0,0,1-2,Standard,1,29,1
4786265850,NVC4705,NJ,PAS,2013-09-24,40,SUBN,VOLVO,,2003.0,Fire Hydrant,GRAND CONCOURSE,Queens,115.0,9.0,September,3.0,Tuesday,1.0,39,0,High,11.0,11-15,Passenger,1,Tri-State,Passenger,CONCOURSE,61160.0,714.0,1.0,0,1-2,Safety-Critical,0,35,1
5103162544,VHT3584,NY,PAS,,40,DELV,OTHER,GREEN,2000.0,Fire Hydrant,COLUMBUS AVE,Manhattan,115.0,,,,,,,0,High,14.0,11-15,Commercial,0,NY,Passenger,AVE,54800.0,650.0,1.0,0,1-2,Safety-Critical,0,29,1
8442341367,ZTH8660,NY,PAS,,74,SDN,JEEP,BLACK,1999.0,Missing Required Equipment,ATLANTIC AVE,Brooklyn,65.0,,,,,,,0,Medium,15.0,11-15,OTHER,0,NY,Passenger,AVE,56870.0,658.0,1.0,0,1-2,Standard,0,29,1
8728376878,FET7407,NY,COM,2013-11-15,20,PICK,HYUNDAI,,2008.0,No Parking - Day/Time Limits,NOSTRAND AVE,Queens,65.0,11.0,November,4.0,Friday,4.0,46,0,Medium,6.0,6-10,Commercial,0,NY,Other,AVE,60875.0,705.0,1.0,0,1-2,Standard,1,35,1
3513314947,WXP3493,UNKNOWN,PAS,2013-08-30,21,DELV,OTHER,BLUE,2006.0,No Parking - Street Cleaning,FORDHAM RD,Brooklyn,65.0,8.0,August,3.0,Friday,4.0,35,0,Medium,8.0,6-10,Commercial,1,Other,Passenger,RD,61945.0,723.0,1.0,0,1-2,Standard,1,36,1
8045281887,WZY6535,NY,PAS,2013-07-16,20,DELV,TOYOTA,SILVER,2009.0,No Parking - Day/Time Limits,JAMAICA AVE,Bronx,65.0,7.0,July,3.0,Tuesday,1.0,29,0,Medium,5.0,0-5,Commercial,0,NY,Passenger,AVE,59330.0,692.0,1.0,0,1-2,Standard,1,36,1
3365062104,JLC9444,NY,COM,2013-12-19,21,SDN,HONDA,GRAY,2003.0,No Parking - Street Cleaning,PARK AVE,Bronx,65.0,12.0,December,4.0,Thursday,3.0,51,0,Medium,11.0,11-15,OTHER,0,NY,Other,AVE,57350.0,660.0,1.0,0,1-2,Standard,1,36,1
6010353502,LDX0871,NJ,,,36,sdn,LEXUS,BLACK,2004.0,Exceeding Parking Time Limit,FLATBUSH AVE,Queens,65.0,,,,,,,0,Medium,10.0,6-10,OTHER,1,Tri-State,Other,AVE,58250.0,690.0,1.0,0,1-2,Standard,0,28,1
8100953892,EUF4972,NY,PAS,2013-11-17,46,COMO,JEEP,,2005.0,Double Parking,FULTON ST,Brooklyn,115.0,11.0,November,4.0,Sunday,6.0,46,1,High,9.0,6-10,OTHER,0,NY,Passenger,ST,58275.0,675.0,1.0,0,1-2,Safety-Critical,0,35,1
6167646708,DNH8407,NY,PAS,2014-03-26,40,taxi,OTHER,WHITE,2008.0,Fire Hydrant,MADISON AVE,Manhattan,115.0,3.0,March,1.0,Wednesday,2.0,13,0,High,6.0,6-10,OTHER,0,NY,Passenger,AVE,58890.0,676.0,1.0,0,1-2,Safety-Critical,0,36,1
6618081021,RPX9408,NY,PAS,,46,SDN,CHEVROLET,,,Double Parking,BROADWAY,Manhattan,115.0,,,,,,,0,High,,,OTHER,0,NY,Passenger,BROADWAY,59700.0,710.0,1.0,0,1-2,Safety-Critical,0,25,1
2794761165,GMH7252,TX,OMT,,21,SUV,TOYOTA,WHITE,2007.0,No Parking - Street Cleaning,FLATBUSH AVE,Brooklyn,65.0,,,,,,,0,Medium,7.0,6-10,OTHER,1,Other,Other,AVE,58250.0,690.0,1.0,0,1-2,Standard,1,29,1
8063531098,FQG7134,NY,PAS,2014-06-30,71,,FORD,BLUE,2011.0,Inspection Sticker Expired,HILLSIDE AVE,Brooklyn,65.0,6.0,June,2.0,Monday,0.0,27,0,Medium,3.0,0-5,OTHER,0,NY,Passenger,AVE,58535.0,679.0,1.0,0,1-2,Standard,1,35,1
9085303196,XCZ5728,NY,PAS,2014-04-22,19,SDN,CHEVROLET,GRAY,2011.0,No Standing - Bus Stop,FLATBUSH AVE,Queens,115.0,4.0,April,2.0,Tuesday,1.0,17,0,High,3.0,0-5,OTHER,0,NY,Passenger,AVE,58250.0,690.0,1.0,0,1-2,Standard,1,36,1
1940022414,GSQ3099,NY,OMT,2014-05-18,74,SDN,BMW,WHITE,2004.0,Missing Required Equipment,5TH AVE,Queens,65.0,5.0,May,2.0,Sunday,6.0,20,1,Medium,10.0,6-10,OTHER,0,NY,Other,AVE,58895.0,683.0,1.0,0,1-2,Standard,0,36,1
8766339535,WQM4603,CT,PAS,,14,SDN,OTHER,GRAY,2010.0,No Standing - Day/Time Limits,HILLSIDE AVE,Manhattan,115.0,,,,,,,0,High,4.0,0-5,OTHER,1,Tri-State,Passenger,AVE,58535.0,679.0,1.0,0,1-2,Standard,1,29,1
2244865317,ZRC8001,NY,PAS,,14,SUBN,TOYOTA,BLACK,2006.0,No Standing - Day/Time Limits,COLUMBUS AVE,,115.0,,,,,,,0,High,8.0,6-10,Passenger,0,NY,Passenger,AVE,54800.0,650.0,1.0,0,1-2,Standard,1,28,1
5045422600,ZXS4485,NY,COM,2014-02-19,21,SDN,BMW,WHITE,2005.0,No Parking - Street Cleaning,PARK AVE,Manhattan,65.0,2.0,February,1.0,Wednesday,2.0,8,0,Medium,9.0,6-10,OTHER,0,NY,Other,AVE,57350.0,660.0,1.0,0,1-2,Standard,1,36,1
7747581391,URN8180,NJ,IRP,2014-03-19,38,MC,FORD,BLACK,2003.0,Failure to Display Muni Meter Receipt,AMSTERDAM AVE,Manhattan,65.0,3.0,March,1.0,Wednesday,2.0,12,0,Medium,11.0,11-15,OTHER,1,Tri-State,Other,AVE,58295.0,663.0,1.0,0,1-2,Standard,0,36,1
8623270417,UYD3280,NJ,PAS,,20,SUV,OTHER,GREEN,2014.0,No Parking - Day/Time Limits,LEXINGTON AVE,Bronx,65.0,,,,,,,0,Medium,0.0,0-5,OTHER,1,Tri-State,Passenger,AVE,59390.0,696.0,1.0,0,1-2,Standard,1,29,1
4113979181,WYR0927,NY,PAS,2013-07-29,20,SUV,VOLKSWAGEN,WHITE,2008.0,No Parking - Day/Time Limits,BROADWAY,Manhattan,65.0,7.0,July,3.0,Monday,0.0,31,0,Medium,6.0,6-10,OTHER,0,NY,Passenger,BROADWAY,59700.0,710.0,1.0,0,1-2,Standard,1,36,1
2884614495,AXW4598,NY,PAS,2014-03-13,19,PICK,CHEVROLET,GRAY,2000.0,No Standing - Bus Stop,AMSTERDAM AVE,Brooklyn,115.0,3.0,March,1.0,Thursday,3.0,11,0,High,14.0,11-15,Commercial,0,NY,Passenger,AVE,58295.0,663.0,1.0,0,1-2,Standard,1,36,1
6043711383,TTW5744,UNKNOWN,PAS,2014-04-17,21,SUBN,OTHER,WHITE,2009.0,No Parking - Street Cleaning,FULTON ST,Manhattan,65.0,4.0,April,2.0,Thursday,3.0,16,0,Medium,5.0,0-5,Passenger,1,Other,Passenger,ST,58275.0,675.0,1.0,0,1-2,Standard,1,36,1
1300142965,ARG1098,NY,PAS,2013-09-24,21,SDN,OTHER,RED,,No Parking - Street Cleaning,FORDHAM RD,Bronx,65.0,9.0,September,3.0,Tuesday,1.0,39,0,Medium,,,OTHER,0,NY,Passenger,RD,61945.0,723.0,1.0,0,1-2,Standard,1,33,1
5533069660,SYM9146,NY,PAS,,21,SUV,HONDA,GREEN,2007.0,No Parking - Street Cleaning,RICHMOND AVE,Queens,65.0,,,,,,,0,Medium,7.0,6-10,OTHER,0,NY,Passenger,AVE,58315.0,661.0,1.0,0,1-2,Standard,1,29,1
1483240056,AWH2871,NY,PAS,2013-09-19,40,SUV,MERCEDES,YELLOW,2011.0,Fire Hydrant,BROADWAY,Manhattan,115.0,9.0,September,3.0,Thursday,3.0,38,0,High,3.0,0-5,OTHER,0,NY,Passenger,BROADWAY,59700.0,710.0,1.0,0,1-2,Safety-Critical,0,36,1
2403925038,HWN4423,PA,PAS,,21,VAN,HONDA,WHITE,2013.0,No Parking - Street Cleaning,FORDHAM RD,Brooklyn,65.0,,,,,,,0,Medium,1.0,0-5,Commercial,1,Other,Passenger,RD,61945.0,723.0,1.0,0,1-2,Standard,1,29,1
2043793884,BEF4972,NY,PAS,2013-08-22,20,VAN,NISSAN,RED,2003.0,No Parking - Day/Time Limits,PARK AVE,Queens,65.0,8.0,August,3.0,Thursday,3.0,34,0,Medium,11.0,11-15,Commercial,0,NY,Passenger,AVE,57350.0,660.0,1.0,0,1-2,Standard,1,36,1
1640979105,MWX3243,NY,PAS,2014-04-20,40,,MAZDA,WHITE,2003.0,Fire Hydrant,LEXINGTON AVE,Staten Island,115.0,4.0,April,2.0,Sunday,6.0,16,1,High,11.0,11-15,OTHER,0,NY,Passenger,AVE,59390.0,696.0,1.0,0,1-2,Safety-Critical,0,35,1
1423296554,XAG5815,NY,,,40,SUV,JEEP,BLACK,1998.0,Fire Hydrant,FLATBUSH AVE,Manhattan,115.0,,,,,,,0,High,16.0,16+,OTHER,0,NY,Other,AVE,58250.0,690.0,1.0,0,1-2,Safety-Critical,0,28,1
8701879782,BAT7131,NY,PAS,2013-08-29,37,SUV,FORD,RED,2006.0,Expired Muni Meter,COLUMBUS AVE,Bronx,65.0,8.0,August,3.0,Thursday,3.0,35,0,Medium,8.0,6-10,OTHER,0,NY,Passenger,AVE,54800.0,650.0,1.0,0,1-2,Standard,1,36,1
4706462983,EMY7657,UNKNOWN,PAS,2013-10-25,40,SUV,FORD,BLACK,2013.0,Fire Hydrant,LEXINGTON AVE,Bronx,115.0,10.0,October,4.0,Friday,4.0,43,0,High,1.0,0-5,OTHER,1,Other,Passenger,AVE,59390.0,696.0,1.0,0,1-2,Safety-Critical,0,36,1
